order_id,date,product_id,region,channel,quantity,unit_price,discount_rate,is_returned
ORD2024031902392,2024-03-19,P0289,西北,线上官网,3,83.58,0.0,是
ORD2024030301905,2024-03-03,P0118,华东,企业团购,3,3125.91,0.0,否
ORD2024060104639,2024-06-01,P0394,华南,线上第三方,1,1472.62,0.0,否
ORD2024082107202,2024-08-21,P0147,华东,线下直营店,3,712.97,0.0,否
ORD2024051504123,2024-05-15,P0233,华中,线下直营店,4,622.07,0.0,否
ORD2024021001238,2024-02-10,P0078,华东,线上第三方,1,2360.28,0.0,否
ORD2024011800534,2024-01-18,P0374,华东,线上官网,4,701.65,0.0,否
ORD2024020501069,2024-02-05,P0178,华中,线上官网,2,968.07,0.0,否
ORD2024081006857,2024-08-10,P0336,东北,企业团购,2,195.69,0.0,否
ORD2024012800840,2024-01-28,P0449,华南,线上官网,3,895.22,0.0,否
ORD2024111109847,2024-11-11,P0276,华南,线下经销商,32,193.52,0.0,否
ORD2024103109298,2024-10-31,P0443,华南,企业团购,3,853.58,0.0,否
ORD2024092008096,2024-09-20,P0447,西北,企业团购,4,356.14,0.0,否
ORD2024112410213,2024-11-24,P0044,华东,线下经销商,1,1057.15,0.0,否
ORD2024072306327,2024-07-23,P0158,华中,线下直营店,1,2312.2,0.0,否
ORD2024010800215,2024-01-08,P0232,西北,企业团购,4,2153.08,0.0,是
ORD2024070305741,2024-07-03,P0319,东北,线下经销商,2,195.25,0.0,否
ORD2024101808918,2024-10-18,P0408,华中,线上第三方,3,197.85,0.0,否
ORD2024010200042,2024-01-02,P0126,华北,线下经销商,4,477.33,0.0,否
ORD2024013100928,2024-01-31,P0048,华北,线下经销商,3,1563.03,0.0,否
ORD2024030501965,2024-03-05,P0385,西南,线上第三方,3,670.39,0.05,否
ORD2024070805881,2024-07-08,P0366,西南,线上第三方,5,964.92,0.0,否
ORD2024092408189,2024-09-24,P0490,东北,企业团购,1,1774.12,0.0,否
ORD2024080606728,2024-08-06,P0022,西北,企业团购,2,4791.25,0.0,否
ORD2024121910944,2024-12-19,P0057,华中,线下经销商,2,4053.67,0.09,否
ORD2024111209882,2024-11-12,P0445,华南,线上官网,3,807.55,0.0,否
ORD2024060204644,2024-06-02,P0395,华东,线下经销商,1,1069.41,0.0,否
ORD2024062005324,2024-06-20,P0497,华东,企业团购,4,473.76,0.0,否
ORD2024092508226,2024-09-25,P0127,西北,线上官网,4,3456.46,0.0,否
ORD2024112110125,2024-11-21,P0488,华中,线下直营店,1,827.14,0.0,否
ORD2024042603523,2024-04-26,P0262,华南,企业团购,3,175.77,0.0,否
ORD2024052604454,2024-05-26,P0269,西南,线下经销商,2,66.56,0.0,否
ORD2024060304682,2024-06-03,P0142,华北,企业团购,2,1947.29,0.0,否
ORD2024091307869,2024-09-13,P0035,华中,线上官网,3,3374.18,0.0,否
ORD2024051504140,2024-05-15,P0262,华南,线下直营店,1,176.46,0.0,否
ORD2024012400709,2024-01-24,P0499,西北,线下经销商,3,521.37,0.0,否
ORD2024123011282,2024-12-30,P0037,西北,企业团购,4,2774.38,0.0,是
ORD2024080806795,2024-08-08,P0307,华北,企业团购,3,68.01,0.0,否
ORD2024021601407,2024-02-16,P0434,华中,线下经销商,3,633.97,0.0,否
ORD2024083007460,2024-08-30,P0443,华北,线下经销商,3,872.91,0.0,否
ORD2024050803915,2024-05-08,P0242,西北,线上第三方,5,805.54,0.0,否
ORD2024090607648,2024-09-06,P0394,华中,企业团购,3,1419.59,0.0,是
ORD2024031002129,2024-03-10,P0263,东北,线上第三方,3,114.98,0.0,否
ORD2024041903317,2024-04-19,P0332,华中,线上官网,6,98.11,0.0,否
ORD2024063005652,2024-06-30,P0227,华南,企业团购,1,1035.65,0.14,否
ORD2024032102460,2024-03-21,P0497,华南,线下经销商,3,472.21,0.0,否
ORD2024050803899,2024-05-08,P0338,华东,线下经销商,1,48.94,0.0,否
ORD2024051103998,2024-05-11,P0043,华南,线下经销商,2,5094.57,0.0,否
ORD2024022701745,2024-02-27,P0448,西南,线下直营店,2,1078.37,0.0,否
ORD2024080806780,2024-08-08,P0060,华北,线上官网,1,1001.99,0.0,否
ORD2024031902393,2024-03-19,P0397,华中,线上第三方,2,858.1,0.22,否
ORD2024042603545,2024-04-26,P0051,华中,线上官网,2,3092.35,0.1,否
ORD2024061405021,2024-06-14,P0386,西北,线上官网,5,916.1,0.0,否
ORD2024062405460,2024-06-24,P0357,华东,线下直营店,2,85.7,0.13,否
ORD2024010500136,2024-01-05,P0275,华北,线上第三方,4,42.94,0.0,否
ORD2024022101563,2024-02-21,P0253,华南,线下经销商,4,157.57,0.0,否
ORD2024041803291,2024-04-18,P0489,华中,线上官网,6,1992.55,0.0,否
ORD2024102909224,2024-10-29,P0030,华北,线上第三方,1,3662.18,0.0,否
ORD2024120610577,2024-12-06,P0400,华中,线下经销商,3,1292.72,0.0,否
ORD2024040402865,2024-04-04,P0115,西南,企业团购,6,3599.21,0.0,否
ORD2024101308769,2024-10-13,P0129,西北,企业团购,2,1019.91,0.0,否
ORD2024011100319,2024-01-11,P0414,华北,线上第三方,5,386.18,0.0,否
ORD2024082407279,2024-08-24,P0492,华北,线上官网,1,160.84,0.0,否
ORD2024082307239,2024-08-23,P0054,华中,线上第三方,4,4772.78,0.0,否
ORD2024051304054,2024-05-13,P0483,华中,线下直营店,2,1577.25,0.12,否
ORD2024110509431,2024-11-05,P0462,华南,线下直营店,1,424.3,0.0,否
ORD2024110609487,2024-11-06,P0245,华东,线下直营店,3,2811.98,0.0,否
ORD2024080506683,2024-08-05,P0444,西南,线上官网,1,1082.38,0.0,是
ORD2024081707066,2024-08-17,P0130,华北,线下经销商,1,842.44,0.0,否
ORD2024091407906,2024-09-14,P0251,华南,线下经销商,1,95.53,0.0,否
ORD2024122511148,2024-12-25,P0257,西北,线下直营店,4,191.57,0.0,否
ORD2024032502587,2024-03-25,P0276,西南,线下经销商,5,187.68,0.0,否
ORD2024070605817,2024-07-06,P0409,东北,线下经销商,1,1250.36,0.0,否
ORD2024022101567,2024-02-21,P0235,华中,线上第三方,5,2565.02,0.0,否
ORD2024083107483,2024-08-31,P0358,华南,线上第三方,1,780.6,0.0,否
ORD2024072406347,2024-07-24,P0458,华中,线下直营店,1,127.38,0.0,否
ORD2024060204650,2024-06-02,P0201,华北,企业团购,1,1624.7,0.26,否
ORD2024052904542,2024-05-29,P0483,华北,线下经销商,3,1657.83,0.13,否
ORD2024111609990,2024-11-16,P0309,西北,线下经销商,2,182.97,0.0,否
ORD2024081106877,2024-08-11,P0093,华东,线下经销商,1,5156.97,0.0,否
ORD2024120210464,2024-12-02,P0349,西北,线下经销商,1,166.92,0.0,否
ORD2024031202200,2024-03-12,P0491,华北,线下直营店,3,976.35,0.0,否
ORD2024112910373,2024-11-29,P0015,西北,线上第三方,3,3979.08,0.0,否
ORD2024081907128,2024-08-19,P0239,华南,线上第三方,1,1884.91,0.29,否
ORD2024041203102,2024-04-12,P0246,华北,线下经销商,6,59.37,0.0,否
ORD2024070605818,2024-07-06,P0194,东北,线下经销商,2,2008.21,0.0,是
ORD2024072506381,2024-07-25,P0020,西南,线上第三方,3,3618.48,0.0,否
ORD2024122911238,2024-12-29,P0072,华北,线上官网,1,3834.55,0.0,否
ORD2024022201579,2024-02-22,P0223,华南,线下经销商,4,481.76,0.0,否
ORD2024073006527,2024-07-30,P0086,东北,线上官网,1,2576.31,0.0,否
ORD2024041203106,2024-04-12,P0042,华北,线上官网,2,4177.23,0.0,否
ORD2024111109695,2024-11-11,P0323,西北,线上第三方,24,203.76,0.0,否
ORD2024040402856,2024-04-04,P0033,西北,线上官网,1,2190.55,0.0,否
ORD2024122811236,2024-12-28,P0167,西北,线上官网,2,804.93,0.0,否
ORD2024080106572,2024-08-01,P0242,西南,线上官网,4,840.86,0.0,否
ORD2024071205993,2024-07-12,P0339,东北,企业团购,3,132.85,0.0,否
ORD2024021501374,2024-02-15,P0105,华北,线下直营店,4,4645.75,0.0,否
ORD2024010300071,2024-01-03,P0246,东北,线下经销商,1,58.62,0.0,否
ORD2024053004565,2024-05-30,P0081,西南,线下经销商,1,2416.42,0.0,否
ORD2024061905298,2024-06-19,P0073,华南,线上官网,5,1758.43,0.0,否
ORD2024111109694,2024-11-11,P0446,东北,线下直营店,8,401.9,0.29,否
ORD2024100508543,2024-10-05,P0086,华东,企业团购,1,2577.94,0.0,否
ORD2024091107797,2024-09-11,P0484,华南,线上官网,1,237.49,0.0,否
ORD2024060504739,2024-06-05,P0367,东北,线下直营店,1,796.36,0.0,否
ORD2024052204327,2024-05-22,P0500,华北,企业团购,2,785.49,0.0,否
ORD2024070405774,2024-07-04,P0295,西北,线上官网,3,130.03,0.0,否
ORD2024011300361,2024-01-13,P0196,东北,线上官网,2,422.3,0.0,否
ORD2024110709510,2024-11-07,P0365,华中,企业团购,4,1055.8,0.0,否
ORD2024031702338,2024-03-17,P0211,东北,线上第三方,1,602.25,0.0,否
ORD2024111109810,2024-11-11,P0315,华北,线下经销商,24,33.17,0.19,否
ORD2024042503502,2024-04-25,P0490,华南,线下直营店,6,1802.33,0.16,否
ORD2024012700796,2024-01-27,P0440,西南,线下直营店,3,1236.94,0.0,否
ORD2024072606400,2024-07-26,P0408,东北,线上第三方,3,202.94,0.0,否
ORD2024071506077,2024-07-15,P0076,华南,企业团购,3,3053.74,0.07,否
ORD2024040602944,2024-04-06,P0169,华南,线上官网,3,1516.61,0.0,否
ORD2024080406670,2024-08-04,P0005,西北,线上第三方,1,4115.13,0.0,否
ORD2024081607022,2024-08-16,P0405,华北,企业团购,1,1119.05,0.0,否
ORD2024040702975,2024-04-07,P0331,华中,线上官网,2,38.4,0.11,否
ORD2024011900544,2024-01-19,P0290,华南,线下经销商,5,10.63,0.0,否
ORD2024032602589,2024-03-26,P0013,西南,线上官网,1,3170.81,0.0,否
ORD2024051904257,2024-05-19,P0142,华中,线下经销商,1,1998.1,0.18,否
ORD2024110709515,2024-11-07,P0427,华南,线下经销商,1,720.24,0.0,否
ORD2024051504133,2024-05-15,P0461,华东,线上第三方,3,150.64,0.23,否
ORD2024112610288,2024-11-26,P0482,华北,线上第三方,2,1069.91,0.0,否
ORD2024120110433,2024-12-01,P0457,华中,线上官网,1,733.3,0.0,否
ORD2024111109675,2024-11-11,P0230,西北,线上官网,8,1091.28,0.0,否
ORD2024111109619,2024-11-11,P0323,华北,线上官网,32,196.84,0.0,否
ORD2024053104615,2024-05-31,P0127,华北,线上官网,5,3370.05,0.0,否
ORD2024110809537,2024-11-08,P0251,东北,企业团购,3,91.68,0.0,否
ORD2024090107511,2024-09-01,P0343,华东,线下直营店,1,77.03,0.0,否
ORD2024071506074,2024-07-15,P0435,华南,线下直营店,5,401.36,0.29,是
ORD2024110909576,2024-11-09,P0482,华东,线下直营店,1,1138.03,0.14,否
ORD2024013000884,2024-01-30,P0012,华南,线下直营店,5,1091.75,0.0,否
ORD2024082907423,2024-08-29,P0031,华北,线下经销商,1,2686.16,0.0,否
ORD2024011100304,2024-01-11,P0256,华中,企业团购,3,44.82,0.29,否
ORD2024071105975,2024-07-11,P0103,西南,线上官网,2,4197.66,0.0,否
ORD2024121410800,2024-12-14,P0127,华中,企业团购,2,3504.79,0.0,否
ORD2024100608559,2024-10-06,P0020,华北,企业团购,1,3676.93,0.12,否
ORD2024062105385,2024-06-21,P0075,东北,线下经销商,4,5318.7,0.17,否
ORD2024040803007,2024-04-08,P0005,华中,线下直营店,2,4338.03,0.0,否
ORD2024113010397,2024-11-30,P0399,华北,企业团购,1,768.76,0.0,否
ORD2024060504763,2024-06-05,P0240,华南,线上第三方,4,1113.09,0.14,是
ORD2024012200652,2024-01-22,P0429,东北,线下直营店,3,1082.95,0.0,否
ORD2024112710299,2024-11-27,P0115,华南,线下直营店,3,3538.18,0.0,是
ORD2024120610565,2024-12-06,P0030,华南,线下经销商,1,3679.34,0.0,否
ORD2024092508237,2024-09-25,P0083,华北,线下经销商,1,881.79,0.0,否
ORD2024100708585,2024-10-07,P0456,华南,企业团购,4,606.46,0.0,否
ORD2024052304355,2024-05-23,P0164,西北,线上官网,4,364.73,0.0,否
ORD2024110309376,2024-11-03,P0274,华北,线上第三方,1,22.41,0.0,否
ORD2024112310196,2024-11-23,P0495,华东,线上官网,2,1350.86,0.0,否
ORD2024080706750,2024-08-07,P0237,华中,线下经销商,1,537.81,0.0,否
ORD2024061004902,2024-06-10,P0386,华南,线上第三方,2,888.17,0.0,否
ORD2024101608871,2024-10-16,P0046,西南,企业团购,1,4939.61,0.0,否
ORD2024111109700,2024-11-11,P0075,华南,线上官网,8,5257.48,0.22,否
ORD2024091207845,2024-09-12,P0147,华南,线下直营店,3,683.81,0.0,否
ORD2024062205398,2024-06-22,P0145,东北,线上官网,1,2121.48,0.0,否
ORD2024022801792,2024-02-28,P0129,华北,企业团购,5,1019.88,0.0,否
ORD2024030902103,2024-03-09,P0332,华南,线上第三方,2,102.96,0.0,否
ORD2024062905617,2024-06-29,P0459,西北,企业团购,1,1118.18,0.0,否
ORD2024103109297,2024-10-31,P0143,西北,企业团购,1,785.28,0.0,否
ORD2024081306941,2024-08-13,P0128,东北,企业团购,4,1982.35,0.0,否
ORD2024041903329,2024-04-19,P0418,华中,线上官网,1,116.56,0.0,是
ORD2024052504405,2024-05-25,P0280,华中,线下直营店,2,82.23,0.0,否
ORD2024062805580,2024-06-28,P0147,华中,企业团购,5,662.51,0.0,否
ORD2024080906815,2024-08-09,P0187,华中,线下直营店,2,2925.64,0.0,否
ORD2024030101836,2024-03-01,P0337,华南,线上官网,1,11.16,0.24,否
ORD2024022201585,2024-02-22,P0373,西北,线下直营店,3,1554.5,0.0,否
ORD2024111409930,2024-11-14,P0328,东北,线下经销商,1,17.64,0.0,否
ORD2024052404376,2024-05-24,P0319,西北,线下经销商,4,187.56,0.0,否
ORD2024101408791,2024-10-14,P0411,东北,线上官网,2,250.93,0.16,否
ORD2024082507318,2024-08-25,P0323,华南,线下直营店,1,196.32,0.0,否
ORD2024121310765,2024-12-13,P0349,华北,线上官网,4,171.47,0.24,否
ORD2024032302517,2024-03-23,P0074,华北,线上第三方,2,2059.52,0.0,否
ORD2024110409418,2024-11-04,P0012,东北,线上第三方,3,1177.32,0.15,否
ORD2024032502565,2024-03-25,P0176,华中,线上官网,3,244.46,0.0,否
ORD2024060304673,2024-06-03,P0072,华中,线上第三方,2,4036.43,0.0,否
ORD2024061505096,2024-06-15,P0373,华中,线下经销商,5,1535.67,0.0,否
ORD2024091307878,2024-09-13,P0461,华中,线上第三方,1,155.0,0.0,否
ORD2024040602933,2024-04-06,P0417,华中,线下直营店,3,1325.0,0.13,否
ORD2024072706438,2024-07-27,P0452,华南,线上第三方,1,94.95,0.14,否
ORD2024020801161,2024-02-08,P0415,华北,线下经销商,4,1237.09,0.0,否
ORD2024020301011,2024-02-03,P0244,西南,线下直营店,2,2048.63,0.0,否
ORD2024041003059,2024-04-10,P0057,东北,企业团购,2,4151.58,0.0,否
ORD2024052404373,2024-05-24,P0008,西南,线上第三方,5,2759.37,0.0,否
ORD2024060604783,2024-06-06,P0299,西南,线上第三方,2,111.47,0.18,否
ORD2024022701748,2024-02-27,P0248,华北,线下经销商,2,18.26,0.09,否
ORD2024030902086,2024-03-09,P0114,华东,企业团购,1,2794.84,0.0,否
ORD2024091808028,2024-09-18,P0286,华东,线上官网,4,138.62,0.0,否
ORD2024042803609,2024-04-28,P0321,西南,线下直营店,1,136.48,0.0,否
ORD2024091207830,2024-09-12,P0023,华东,线下经销商,4,3578.43,0.0,是
ORD2024030301924,2024-03-03,P0071,西北,线下直营店,3,4269.49,0.0,是
ORD2024062005341,2024-06-20,P0426,华中,线下经销商,3,125.39,0.0,否
ORD2024111810026,2024-11-18,P0391,华中,线上官网,1,910.56,0.0,否
ORD2024091207835,2024-09-12,P0047,西北,企业团购,3,1477.02,0.0,否
ORD2024012500741,2024-01-25,P0213,西南,企业团购,4,791.74,0.0,否
ORD2024071506076,2024-07-15,P0247,华东,企业团购,2,83.04,0.0,否
ORD2024042603547,2024-04-26,P0202,华北,线下经销商,1,1173.74,0.0,否
ORD2024082807394,2024-08-28,P0466,华东,线上第三方,1,915.41,0.11,否
ORD2024040502895,2024-04-05,P0054,西南,企业团购,4,4809.74,0.15,否
ORD2024122211058,2024-12-22,P0422,西北,线下经销商,2,1097.74,0.0,否
ORD2024100508542,2024-10-05,P0453,东北,企业团购,1,64.29,0.0,否
ORD2024011700484,2024-01-17,P0167,华中,企业团购,1,879.72,0.0,否
ORD2024123111293,2024-12-31,P0170,华北,线下经销商,4,1169.69,0.0,否
ORD2024030401953,2024-03-04,P0112,华南,线下经销商,4,4829.66,0.14,否
ORD2024021601394,2024-02-16,P0288,华东,线上官网,4,48.6,0.0,否
ORD2024061905295,2024-06-19,P0133,西南,线下经销商,3,2972.88,0.0,否
ORD2024112410212,2024-11-24,P0458,东北,线上官网,1,137.78,0.0,否
ORD2024030902110,2024-03-09,P0201,西北,线下经销商,2,1719.07,0.0,否
ORD2024102108993,2024-10-21,P0135,华北,企业团购,2,2182.76,0.0,是
ORD2024100108399,2024-10-01,P0426,华北,线下经销商,3,134.54,0.0,否
ORD2024022201595,2024-02-22,P0240,西南,线下经销商,5,1029.31,0.0,否
ORD2024123011287,2024-12-30,P0172,华北,企业团购,4,2158.59,0.0,否
ORD2024082307260,2024-08-23,P0114,华北,线上官网,4,2878.03,0.0,否
ORD2024042403471,2024-04-24,P0104,东北,线下直营店,6,1768.24,0.0,否
ORD2024080806787,2024-08-08,P0400,华北,线上第三方,1,1325.24,0.26,否
ORD2024040602948,2024-04-06,P0032,华南,线下直营店,1,3593.19,0.15,否
ORD2024021901510,2024-02-19,P0050,东北,线上第三方,4,2121.49,0.0,否
ORD2024092308179,2024-09-23,P0110,西北,企业团购,1,3911.54,0.25,否
ORD2024051704194,2024-05-17,P0106,华中,线下直营店,4,3421.38,0.0,否
ORD2024102709169,2024-10-27,P0123,华中,企业团购,1,2399.32,0.0,否
ORD2024121610849,2024-12-16,P0473,华东,企业团购,3,1733.28,0.0,否
ORD2024082507308,2024-08-25,P0358,华北,线上官网,1,828.92,0.0,否
ORD2024102409070,2024-10-24,P0011,华东,线上官网,1,2031.22,0.15,否
ORD2024081507020,2024-08-15,P0323,东北,线下直营店,3,203.68,0.0,否
ORD2024031002143,2024-03-10,P0174,东北,线上官网,3,1872.85,0.0,否
ORD2024092908361,2024-09-29,P0135,华中,企业团购,2,2147.94,0.0,否
ORD2024092208142,2024-09-22,P0401,华南,线上官网,1,714.16,0.0,否
ORD2024071205988,2024-07-12,P0390,华东,线下经销商,3,1165.84,0.26,否
ORD2024042003353,2024-04-20,P0254,西南,线上官网,1,28.24,0.0,否
ORD2024040202821,2024-04-02,P0053,华东,线上第三方,1,3294.51,0.0,否
ORD2024090907739,2024-09-09,P0057,华南,线下直营店,2,4108.67,0.0,否
ORD2024022201577,2024-02-22,P0318,华东,线上官网,5,111.32,0.0,否
ORD2024121710902,2024-12-17,P0034,东北,线上第三方,2,161.5,0.0,否
ORD2024042703551,2024-04-27,P0233,西南,线下经销商,2,644.3,0.0,否
ORD2024030401955,2024-03-04,P0249,东北,线上官网,2,19.89,0.0,否
ORD2024071606129,2024-07-16,P0177,华南,线下经销商,5,261.01,0.0,否
ORD2024010200036,2024-01-02,P0480,华东,线下直营店,2,296.51,0.17,否
ORD2024060604792,2024-06-06,P0412,西南,企业团购,2,1049.78,0.0,否
ORD2024010200051,2024-01-02,P0144,华东,企业团购,2,1217.47,0.0,否
ORD2024090907752,2024-09-09,P0336,华东,线上官网,3,196.48,0.0,否
ORD2024042203413,2024-04-22,P0467,东北,线下直营店,1,1644.92,0.0,否
ORD2024041803280,2024-04-18,P0192,华东,线上官网,6,1142.29,0.0,否
ORD2024060104641,2024-06-01,P0104,东北,线上第三方,1,1643.23,0.0,否
ORD2024112810346,2024-11-28,P0495,西南,线下直营店,1,1246.24,0.0,否
ORD2024062005333,2024-06-20,P0386,华南,线下直营店,2,932.3,0.0,否
ORD2024011500429,2024-01-15,P0491,东北,线下直营店,2,1018.39,0.0,否
ORD2024052204329,2024-05-22,P0289,华中,线下直营店,4,82.59,0.14,否
ORD2024063005649,2024-06-30,P0418,华北,线上第三方,3,109.61,0.1,否
ORD2024010400096,2024-01-04,P0435,华东,线下直营店,3,387.48,0.0,否
ORD2024070605810,2024-07-06,P0296,华北,线上官网,1,125.05,0.0,否
ORD2024100108398,2024-10-01,P0064,华北,线上第三方,4,222.58,0.0,否
ORD2024022301609,2024-02-23,P0008,华北,线上官网,2,2789.8,0.0,否
ORD2024050903953,2024-05-09,P0035,华南,线上官网,5,3147.46,0.0,否
ORD2024111209874,2024-11-12,P0090,西南,线下直营店,3,82.31,0.0,否
ORD2024111409932,2024-11-14,P0374,华南,线上第三方,1,728.8,0.0,否
ORD2024111109799,2024-11-11,P0405,华北,线下直营店,16,1113.19,0.0,否
ORD2024042203414,2024-04-22,P0180,华中,线上第三方,1,1391.3,0.0,否
ORD2024122010998,2024-12-20,P0492,西北,线上官网,4,162.0,0.0,否
ORD2024091607967,2024-09-16,P0180,华东,线上第三方,4,1329.65,0.0,否
ORD2024011400409,2024-01-14,P0200,西南,线上第三方,3,2862.8,0.0,否
ORD2024061004899,2024-06-10,P0104,华中,线下经销商,4,1684.0,0.08,否
ORD2024072806448,2024-07-28,P0444,华北,线下直营店,1,1049.44,0.0,否
ORD2024020801158,2024-02-08,P0267,华南,线上第三方,1,131.69,0.0,否
ORD2024062305439,2024-06-23,P0135,华南,线下直营店,1,2144.61,0.0,否
ORD2024073006516,2024-07-30,P0208,西北,线上第三方,2,2064.86,0.26,否
ORD2024041503209,2024-04-15,P0401,华南,企业团购,2,690.99,0.0,否
ORD2024041103070,2024-04-11,P0291,西南,线下直营店,1,34.97,0.0,否
ORD2024042803603,2024-04-28,P0302,西南,线下经销商,1,77.63,0.0,否
ORD2024032602610,2024-03-26,P0072,华东,线上官网,1,4054.42,0.0,否
ORD2024081106887,2024-08-11,P0437,东北,线下经销商,1,1195.42,0.12,否
ORD2024071506073,2024-07-15,P0026,东北,线下经销商,1,3031.14,0.0,否
ORD2024062705546,2024-06-27,P0160,华北,企业团购,4,1798.01,0.0,否
ORD2024022401656,2024-02-24,P0463,华东,企业团购,1,445.04,0.0,否
ORD2024052804503,2024-05-28,P0396,华北,线下经销商,2,1177.66,0.0,否
ORD2024082607336,2024-08-26,P0060,华北,企业团购,1,992.25,0.17,否
